Produto1,Regiao,UF,Textbox76,Textbox77,Textbox78,Textbox79,Textbox80,Textbox81,Textbox82,Textbox83,Textbox84,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox31,Textbox32,Textbox33,Textbox34,Textbox35,Textbox36,Textbox38,Textbox40,Textbox41,Textbox44,Textbox46,Textbox47,Textbox48,Textbox49,Textbox74,Textbox75,Textbox90,Textbox91,Textbox92,Textbox93,Textbox94,Textbox95,Textbox96,Textbox97,Textbox98,Textbox99,Textbox100,Textbox101,Textbox57,Textbox58,Textbox59,Textbox60,Textbox61,Textbox62,Textbox63,Textbox64,Textbox65,Textbox66,Textbox67,Textbox68,Textbox69,Textbox70
FIGO,SUL,RS,"179,3",118,"1.044.487,33","22.490,89","17,7",11,"76.995,78","16,7",10,"70.995,78","21.485,91","0,0",0,"0,00","179,3",118,"1.044.487,33","22.490,89","17,7",11,"76.995,78","16,7",10,"70.995,78","21.485,91","0,0",0,"0,00","249,6",156,"2.118.719,84","48.042,74","17,7",11,"76.995,78","16,7",10,"70.995,78","21.485,91","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
PIMENTA,SUDESTE,MG,"54,1",44,"597.929,15","11.718,88","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","121,3",89,"1.688.406,90","25.865,34","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","176,2",126,"3.120.654,62","47.339,93","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
PIMENTA,SUDESTE,ES,"40,0",31,"773.522,01","8.275,99","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","121,3",89,"1.688.406,90","25.865,34","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","176,2",126,"3.120.654,62","47.339,93","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
PIMENTA,SUDESTE,SP,"27,3",14,"316.955,74","5.870,47","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","121,3",89,"1.688.406,90","25.865,34","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","176,2",126,"3.120.654,62","47.339,93","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
PIMENTA,NORDESTE,AL,"13,2",21,"575.953,42","10.248,56","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","14,7",24,"639.414,63","11.075,56","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","176,2",126,"3.120.654,62","47.339,93","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
PIMENTA,NORDESTE,SE,"1,5",3,"63.461,21","827,00","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","14,7",24,"639.414,63","11.075,56","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","176,2",126,"3.120.654,62","47.339,93","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
PIMENTA,CENTRO-OESTE,GO,"32,3",7,"517.151,56","7.006,22","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","32,3",7,"517.151,56","7.006,22","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","176,2",126,"3.120.654,62","47.339,93","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
PIMENTA,SUL,PR,"7,6",5,"265.681,53","3.092,73","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","7,8",6,"275.681,53","3.392,81","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","176,2",126,"3.120.654,62","47.339,93","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
PIMENTA,SUL,RS,"0,3",1,"10.000,00","300,08","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","7,8",6,"275.681,53","3.392,81","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","176,2",126,"3.120.654,62","47.339,93","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
ATEMOIA,SUDESTE,SP,"66,2",24,"1.490.964,12","27.543,76","13,4",2,"255.674,05","7,4",1,"99.867,19","17.095,50","0,0",0,"0,00","114,4",33,"2.273.431,46","42.217,64","13,4",2,"255.674,05","7,4",1,"99.867,19","17.095,50","0,0",0,"0,00","114,4",33,"2.273.431,46","42.217,64","13,4",2,"255.674,05","7,4",1,"99.867,19","17.095,50","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
ATEMOIA,SUDESTE,MG,"48,2",9,"782.467,34","14.673,88","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","114,4",33,"2.273.431,46","42.217,64","13,4",2,"255.674,05","7,4",1,"99.867,19","17.095,50","0,0",0,"0,00","114,4",33,"2.273.431,46","42.217,64","13,4",2,"255.674,05","7,4",1,"99.867,19","17.095,50","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
URUCUM,SUDESTE,SP,"473,7",52,"1.249.982,98","31.364,42","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","473,7",52,"1.249.982,98","31.364,42","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","649,6",78,"1.595.224,47","40.219,26","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
URUCUM,CENTRO-OESTE,MS,"75,9",13,"146.983,18","3.773,72","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","75,9",13,"146.983,18","3.773,72","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","649,6",78,"1.595.224,47","40.219,26","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
URUCUM,SUL,PR,"72,0",7,"144.848,60","3.771,00","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","72,0",7,"144.848,60","3.771,00","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","649,6",78,"1.595.224,47","40.219,26","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
URUCUM,NORDESTE,BA,"16,0",3,"35.595,07","867,68","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","18,0",4,"36.681,07","889,40","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","649,6",78,"1.595.224,47","40.219,26","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
URUCUM,NORDESTE,PB,"2,0",1,"1.086,00","21,72","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","18,0",4,"36.681,07","889,40","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","649,6",78,"1.595.224,47","40.219,26","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
URUCUM,NORTE,RO,"10,0",2,"16.728,64","420,72","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","10,0",2,"16.728,64","420,72","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","649,6",78,"1.595.224,47","40.219,26","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
ACEROLA,SUDESTE,SP,"39,5",37,"585.701,25","15.178,42","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","47,2",47,"669.062,65","17.248,53","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","150,1",119,"1.954.204,73","40.100,17","5,4",3,"71.594,31","0,9",1,"15.203,92","6.570,85","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
ACEROLA,SUDESTE,ES,"7,6",10,"83.361,40","2.070,11","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","47,2",47,"669.062,65","17.248,53","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","150,1",119,"1.954.204,73","40.100,17","5,4",3,"71.594,31","0,9",1,"15.203,92","6.570,85","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
ACEROLA,NORDESTE,CE,"28,1",21,"648.146,07","9.535,41","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","43,7",34,"821.879,20","11.819,42","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","150,1",119,"1.954.204,73","40.100,17","5,4",3,"71.594,31","0,9",1,"15.203,92","6.570,85","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
ACEROLA,NORDESTE,PE,"9,7",9,"121.501,10","1.315,81","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","43,7",34,"821.879,20","11.819,42","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","150,1",119,"1.954.204,73","40.100,17","5,4",3,"71.594,31","0,9",1,"15.203,92","6.570,85","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
ACEROLA,NORDESTE,SE,"5,4",3,"46.623,71","912,12","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","43,7",34,"821.879,20","11.819,42","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","150,1",119,"1.954.204,73","40.100,17","5,4",3,"71.594,31","0,9",1,"15.203,92","6.570,85","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
ACEROLA,NORDESTE,RN,"0,5",1,"5.608,32","56,08","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","43,7",34,"821.879,20","11.819,42","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","150,1",119,"1.954.204,73","40.100,17","5,4",3,"71.594,31","0,9",1,"15.203,92","6.570,85","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
ACEROLA,SUL,PR,"58,3",37,"459.762,88","10.997,21","5,4",3,"71.594,31","0,9",1,"15.203,92","6.570,85","0,0",0,"0,00","58,3",37,"459.762,88","10.997,21","5,4",3,"71.594,31","0,9",1,"15.203,92","6.570,85","0,0",0,"0,00","150,1",119,"1.954.204,73","40.100,17","5,4",3,"71.594,31","0,9",1,"15.203,92","6.570,85","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
ACEROLA,NORTE,PA,"1,0",1,"3.500,00","35,01","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","1,0",1,"3.500,00","35,01","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","150,1",119,"1.954.204,73","40.100,17","5,4",3,"71.594,31","0,9",1,"15.203,92","6.570,85","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
RÚCULA,SUDESTE,SP,"45,2",64,"1.952.363,72","31.712,45","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","46,6",75,"2.022.525,86","32.600,28","0,1",1,"2.191,20","0,1",1,"2.191,20","666,70","0,0",0,"0,00","62,4",97,"2.425.990,74","38.807,12","0,1",1,"2.191,20","0,1",1,"2.191,20","666,70","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
RÚCULA,SUDESTE,RJ,"1,3",10,"56.583,53","752,01","0,1",1,"2.191,20","0,1",1,"2.191,20","666,70","0,0",0,"0,00","46,6",75,"2.022.525,86","32.600,28","0,1",1,"2.191,20","0,1",1,"2.191,20","666,70","0,0",0,"0,00","62,4",97,"2.425.990,74","38.807,12","0,1",1,"2.191,20","0,1",1,"2.191,20","666,70","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
RÚCULA,SUDESTE,MG,"0,1",1,"13.578,61","135,82","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","46,6",75,"2.022.525,86","32.600,28","0,1",1,"2.191,20","0,1",1,"2.191,20","666,70","0,0",0,"0,00","62,4",97,"2.425.990,74","38.807,12","0,1",1,"2.191,20","0,1",1,"2.191,20","666,70","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
RÚCULA,SUL,PR,"2,3",3,"159.321,75","2.649,21","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","15,6",21,"401.926,44","6.176,06","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","62,4",97,"2.425.990,74","38.807,12","0,1",1,"2.191,20","0,1",1,"2.191,20","666,70","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
RÚCULA,SUL,SC,"4,0",5,"123.774,45","2.204,29","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","15,6",21,"401.926,44","6.176,06","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","62,4",97,"2.425.990,74","38.807,12","0,1",1,"2.191,20","0,1",1,"2.191,20","666,70","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
RÚCULA,SUL,RS,"9,3",13,"118.830,24","1.322,56","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","15,6",21,"401.926,44","6.176,06","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","62,4",97,"2.425.990,74","38.807,12","0,1",1,"2.191,20","0,1",1,"2.191,20","666,70","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
RÚCULA,CENTRO-OESTE,DF,"0,2",1,"1.538,44","30,78","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","0,2",1,"1.538,44","30,78","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","62,4",97,"2.425.990,74","38.807,12","0,1",1,"2.191,20","0,1",1,"2.191,20","666,70","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
CRISÂNTEMO,SUL,PR,"12,1",11,"611.348,84","9.512,55","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","18,9",29,"1.284.762,80","20.497,28","0,4",2,"75.926,90","0,2",1,"37.963,45","15.297,09","0,0",0,"0,00","30,7",53,"2.266.261,47","35.827,13","0,4",2,"75.926,90","0,2",1,"37.963,45","15.297,09","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
CRISÂNTEMO,SUL,RS,"5,0",14,"547.274,30","9.359,42","0,4",2,"75.926,90","0,2",1,"37.963,45","15.297,09","0,0",0,"0,00","18,9",29,"1.284.762,80","20.497,28","0,4",2,"75.926,90","0,2",1,"37.963,45","15.297,09","0,0",0,"0,00","30,7",53,"2.266.261,47","35.827,13","0,4",2,"75.926,90","0,2",1,"37.963,45","15.297,09","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
CRISÂNTEMO,SUL,SC,"1,8",4,"126.139,66","1.625,31","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","18,9",29,"1.284.762,80","20.497,28","0,4",2,"75.926,90","0,2",1,"37.963,45","15.297,09","0,0",0,"0,00","30,7",53,"2.266.261,47","35.827,13","0,4",2,"75.926,90","0,2",1,"37.963,45","15.297,09","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
CRISÂNTEMO,SUDESTE,SP,"6,4",11,"527.247,84","7.994,12","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","8,0",16,"630.992,51","9.448,21","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","30,7",53,"2.266.261,47","35.827,13","0,4",2,"75.926,90","0,2",1,"37.963,45","15.297,09","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
CRISÂNTEMO,SUDESTE,RJ,"1,6",5,"103.744,67","1.454,09","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","8,0",16,"630.992,51","9.448,21","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","30,7",53,"2.266.261,47","35.827,13","0,4",2,"75.926,90","0,2",1,"37.963,45","15.297,09","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
CRISÂNTEMO,NORDESTE,PE,"3,9",8,"350.506,16","5.881,64","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","3,9",8,"350.506,16","5.881,64","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","30,7",53,"2.266.261,47","35.827,13","0,4",2,"75.926,90","0,2",1,"37.963,45","15.297,09","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
BUCHA VEGETAL,SUDESTE,MG,"121,3",73,"883.879,48","22.370,39","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","137,9",76,"1.094.531,75","26.684,42","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","150,7",82,"1.186.141,66","29.192,17","3,1",1,"19.972,59","3,1",1,"19.972,59","7.922,47","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
BUCHA VEGETAL,SUDESTE,SP,"16,6",3,"210.652,27","4.314,03","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","137,9",76,"1.094.531,75","26.684,42","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","150,7",82,"1.186.141,66","29.192,17","3,1",1,"19.972,59","3,1",1,"19.972,59","7.922,47","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
BUCHA VEGETAL,SUL,PR,"12,8",6,"91.609,91","2.507,75","3,1",1,"19.972,59","3,1",1,"19.972,59","7.922,47","0,0",0,"0,00","12,8",6,"91.609,91","2.507,75","3,1",1,"19.972,59","3,1",1,"19.972,59","7.922,47","0,0",0,"0,00","150,7",82,"1.186.141,66","29.192,17","3,1",1,"19.972,59","3,1",1,"19.972,59","7.922,47","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
PAINÇO,SUL,RS,"1.700,0",115,"1.188.332,21","25.033,31","854,3",53,"597.221,92","743,8",44,"514.519,15","250.849,03","0,0",0,"0,00","1.700,0",115,"1.188.332,21","25.033,31","854,3",53,"597.221,92","743,8",44,"514.519,15","250.849,03","0,0",0,"0,00","1.711,5",116,"1.198.281,44","25.232,32","854,3",53,"597.221,92","743,8",44,"514.519,15","250.849,03","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
PAINÇO,SUDESTE,SP,"11,5",1,"9.949,23","199,01","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","11,5",1,"9.949,23","199,01","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","1.711,5",116,"1.198.281,44","25.232,32","854,3",53,"597.221,92","743,8",44,"514.519,15","250.849,03","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
QUIUÍ (KIWI),SUL,RS,"55,6",32,"887.190,22","17.069,09","5,4",5,"71.450,81","2,4",3,"49.800,40","33.455,65","0,0",0,"0,00","70,2",38,"1.046.911,48","21.688,57","5,4",5,"71.450,81","2,4",3,"49.800,40","33.455,65","0,0",0,"0,00","70,2",38,"1.046.911,48","21.688,57","5,4",5,"71.450,81","2,4",3,"49.800,40","33.455,65","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
QUIUÍ (KIWI),SUL,SC,"10,5",2,"112.958,95","3.390,67","0,0",0,"0,00","0,0",0,"0,00","0,00","0,0",0,"0,00","70,2",38,"1.046.911,48","21.688,57","5,4",5,"71.450,81","2,4",3,"49.800,40","33.455,65","0,0",0,"0,00","70,2",38,"1.046.911,48","21.688,57","5,4",5,"71.450,81","2,4",3,"49.800,40","33.455,65","0,0",0,"0,00","19.224.526,7",1.225.823,"38.957.710.018,94","1.122.713.373,24","3.223.715,6",136.238,"5.076.487.279,43","2.879.041,9",122.452,"4.475.339.538,92","2.788.303.122,68","0,0",0,"0,00"
